UNO,COST,CMTL,CFUEL,CEQPT,CLABOR,CPROP,MTL,FUEL,EQPT,LABOR,PROP,REVENUE,OUTPUT,PK,K,LOADFCTR,STAGE,POINTS,YEAR,BAD,FIRM,T,LC,LQ,LF,LM,LE,LL,LP,VARCOST,LVC,PM,PF,PE,PL,PP,LPM,LPF,LPL,LPE,LPP,P1,P2,P3,P4,CN,LQ2,TFIRM,LSTAGE,LPF_PP,LPE_PP,LPL_PP,LC_PP 
1,98001,32892.8789063,9591,15195.6953125,44321.0546875,869.5124512,.1100718,.0672027,.1043149,.1163602,.0325189,93108,.0434808,.6162264,.0937371,.4790612,184.7999878,82,1971,0,17,2,11.4927330,-3.1354351,-2.7000420,-2.2066221,-2.2603409,-2.1510649,-3.4259326,98000.9453125,11.4927320,298831,142717.5000000,145671.3437500,380895.3437500,26738.6503906,12.6076336,11.8686228,12.8502798,11.8891087,10.1938658,2.4137678,1.6747570,1.6952429,2.6564140,-10.4198151,9.8309536,9,5.2192741,1.6747570,1.6952429,2.6564140,1.2988676 
1,123823,50185.4218750,12410,14763.5273438,50329.4726563,917.7504883,.1507114,.0811908,.0998010,.1168545,.0319601,128194,.0600743,.6717510,.0897150,.5183919,194.1000061,79,1973,0,17,4,11.7266083,-2.8121727,-2.5109537,-1.8923885,-2.3045771,-2.1468258,-3.4432678,123822.9375000,11.7266083,332990.1875000,152849.8906250,147929.6406250,430702.0937500,28715.5312500,12.7158680,11.9372120,12.9731722,11.9044924,10.2651930,2.4506750,1.6720190,1.6392994,2.7079792,-10.4911423,7.9083152,9,5.2683735,1.6720190,1.6392994,2.7079792,1.4614150 
1,152328,63890.5703125,16337,16888.1523438,60522.0781250,977.2946777,.1623590,.0868007,.1042973,.1231311,.0427526,156247,.0707359,.7721523,.0958808,.5557580,213,67,1974,0,17,5,11.9337912,-2.6488016,-2.4441407,-1.8179454,-2.2605100,-2.0945055,-3.1523244,152327.9218750,11.9337912,393514.1875000,188212.7812500,161923.2343750,491525.5312500,22859.2851563,12.8828726,12.1453285,13.1052694,11.9948778,10.0371122,2.8457603,2.1082163,1.9577656,3.0681572,-10.2630615,7.0161495,9,5.3612922,2.1082163,1.9577656,3.0681572,1.8966787 
1,174845,76167.9375000,19748,21905.4179688,66857.8125000,1339.8796387,.1745878,.0936346,.1149373,.1300073,.0500381,168436,.0729429,.8690011,.1061140,.5279195,236.8999939,57,1975,0,17,6,12.0716553,-2.6180782,-2.3683553,-1.7453276,-2.1633685,-2.0401645,-2.9949701,174844.9062500,12.0716543,436273,210904.9375000,190585.7812500,514261.8750000,26777.1757813,12.9860239,12.2591629,13.1504879,12.1578579,10.1953049,2.7907190,2.0638580,1.9625530,2.9551830,-10.4212542,6.8543334,9,5.4676381,2.0638580,1.9625530,2.9551830,1.8763500 
1,204313,81271.2500000,33243.6171875,29099.7500000,76007.1875000,2070.0793457,.1755149,.1048496,.1329890,.1339528,.0561205,199961,.0765207,.9455718,.1221436,.5371795,250.3999939,55,1976,0,17,7,12.2274084,-2.5701942,-2.2552285,-1.7400311,-2.0174890,-2.0102677,-2.8802545,204312.8906250,12.2274075,463044.6250000,317060.0937500,218813.2343750,567417.6875000,36886.3476563,13.0455790,12.6668463,13.2488508,12.2959738,10.5155964,2.5299826,2.1512499,1.7803774,2.7332544,-10.7415457,6.6058984,9,5.5230596,2.1512499,1.7803774,2.7332544,1.7118116 
1,235999,76592.1875000,44176.5625000,37739.1445313,98901.8750000,2112.0488281,.1561530,.1204221,.1526128,.1466461,.0630050,250993,.1044959,1.0139933,.1404533,.5447032,267.6999512,56,1977,0,17,8,12.3715830,-2.2586076,-2.1167524,-1.8569192,-1.8798512,-1.9197328,-2.7645407,235998.8593750,12.3715820,490494.6250000,366847.7187500,247286.8750000,674425.3750000,33521.9062500,13.1031694,12.8127022,13.4216166,12.4183044,10.4199543,2.6832151,2.3927479,1.9983501,3.0016623,-10.6459036,5.1013083,9,5.5898668,2.3927479,1.9983501,3.0016623,1.9516284 
1,300881,104735.5000000,53866.7812500,55027.5898438,122354,2206.6826172,.1999943,.1370326,.1827699,.1619139,.0690242,306330,.1301503,1.1258945,.1677952,.6037037,282,58,1978,0,17,9,12.6144705,-2.0390651,-1.9875367,-1.6094663,-1.6995274,-1.8206904,-2.6732981,300880.8125000,12.6144695,523692.3437500,393094.7500000,301075.7812500,755673.0625000,31969.6933594,13.1686592,12.8818064,13.5353642,12.6151171,10.3725433,2.7961159,2.5092630,2.2425737,3.1628208,-10.5984926,4.1577864,9,5.6419071,2.5092630,2.2425737,3.1628208,2.2419265 
1,439374.6875000,174864.0625000,129772.8125000,80629.5625000,110080,3540.7614746,.2674342,.1452871,.2076315,.1726442,.0719754,421266.6875000,.1427365,1.4257135,.1891248,.5813459,396.5000000,50,1980,0,17,11,12.9931078,-1.9467551,-1.9290435,-1.3188818,-1.5719903,-1.7565224,-2.6314309,439374.4062500,12.9931068,653858.3125000,893216.3750000,388330.0625000,637611.9375000,49194.0429688,13.3906460,13.7025843,13.3654852,12.8696108,10.8035278,2.5871181,2.8990564,2.0660830,2.5619574,-11.0294771,3.7898552,9,5.9826760,2.8990564,2.0660830,2.5619574,2.1895800 
1,67407,22930.4921875,6926,9159.3789063,28132.3984375,881.7595215,.0804805,.0554300,.0495862,.0775432,.0319813,62257,.0290837,.6408634,.0472376,.4632556,163,42,1970,0,18,1,11.1185045,-3.5375783,-2.8926334,-2.5197408,-3.0040424,-2.5569201,-3.4426031,67406.9687500,11.1185036,284920,124950.2812500,184716.2343750,362796.4687500,27571.0742188,12.5599642,11.7356710,12.8015976,12.1265764,10.2245226,2.3354416,1.5111485,1.9020538,2.5770750,-10.4504719,12.5144606,2,5.0937502,1.5111485,1.9020538,2.5770750,.8939817 
1,59483,19291.4687500,6002,11817.0898438,25097.5351563,776.7312012,.0645565,.0462033,.0564765,.0658365,.0290490,54509,.0233880,.6944343,.0528504,.4539024,180.0999908,43,1971,0,18,2,10.9934454,-3.7555308,-3.0747049,-2.7402148,-2.8739305,-2.7205801,-3.5387714,59482.9648438,10.9934454,298830.8750000,129904.2343750,209239.0156250,381209.7500000,26738.6601563,12.6076326,11.7745523,12.8511047,12.2512321,10.1938658,2.4137669,1.5806866,2.0573664,2.6572390,-10.4198151,14.1040115,2,5.1935122,1.5806866,2.0573664,2.6572390,.7995801 
1,85018,25437.8671875,8453,10010.2500000,39262.4335938,2871.6162109,.0892807,.0704452,.0773780,.1127555,.1041532,91129,.0402695,.5813852,.0825725,.4453135,120.5000000,71,1970,0,19,1,11.3506184,-3.2121601,-2.6529195,-2.4159696,-2.5590522,-2.1825337,-2.2618921,85017.9531250,11.3506174,284920.0312500,119993.9140625,129368.1093750,348208.6562500,27571.0742188,12.5599642,11.6951962,12.7605572,11.7704172,10.2245226,2.3354416,1.4706736,1.5458946,2.5360346,-10.4504719,10.3179722,9,4.7916498,1.4706736,1.5458946,2.5360346,1.1260958 
1,94971,32529.6523438,9100,13030.8115234,41137.1835938,1384.5336914,.1088563,.0715927,.0891363,.1129469,.0517802,99764,.0402617,.6180803,.0839360,.4415744,125.2999878,74,1971,0,19,2,11.4613266,-3.2123539,-2.6367614,-2.2177265,-2.4175887,-2.1808379,-2.9607465,94970.9453125,11.4613266,298831.0937500,127107.8437500,146189.7187500,364217.1250000,26738.6464844,12.6076336,11.7527914,12.8055058,11.8926601,10.1938648,2.4137688,1.5589266,1.6987953,2.6116409,-10.4198141,10.3192177,9,4.8307108,1.5589266,1.6987953,2.6116409,1.2674616 
1,105979,42041.1953125,8758,12579.4023438,42726.5742188,1488.8613281,.1356040,.0742549,.0859544,.1115389,.0489956,119092,.0491465,.6383599,.0806703,.5025011,127.3000031,75,1972,0,19,3,11.5709963,-3.0129497,-2.6002519,-1.9980162,-2.4539380,-2.1933820,-3.0160244,105978.9453125,11.5709953,310029.1250000,117945.1250000,146349.6718750,383064.3750000,30387.6406250,12.6444216,11.6779747,12.8559580,11.8937540,10.3217916,2.3226299,1.3561831,1.5719624,2.5341663,-10.5477409,9.0778656,9,4.8465465,1.3561831,1.5719624,2.5341663,1.2492050 
1,114419,43442.2304688,9592,14559.3906250,48785.8085938,1611.5036621,.1304610,.0769069,.0954636,.1150929,.0561196,125893,.0485605,.6764709,.0899666,.4729714,130.1000061,77,1973,0,19,4,11.6476221,-3.0249441,-2.5651603,-2.0366812,-2.3490100,-2.1620154,-2.8802700,114418.9375000,11.6476221,332990.2187500,124722.2968750,152512.4218750,423881.8750000,28715.5156250,12.7158680,11.7338448,12.9572105,11.9350014,10.2651930,2.4506750,1.4686518,1.6698084,2.6920176,-10.4911423,9.1502867,9,4.8683034,1.4686518,1.6698084,2.6920176,1.3824296 
1,133496,51767.8476563,14059,17427.9179688,53921.6328125,1503.9616699,.1315527,.0760909,.1043283,.1196886,.0657921,149440,.0514114,.7736764,.0992348,.4931336,130.1000061,76,1974,0,19,5,11.8018265,-2.9678957,-2.5758269,-2.0283477,-2.2602129,-2.1228621,-2.7212548,133495.9218750,11.8018265,393514.1562500,184765.9218750,167048.8593750,450516.1250000,22859.2890625,12.8828726,12.1268454,13.0181494,12.0260420,10.0371132,2.8457594,2.0897322,1.9889288,2.9810362,-10.2630625,8.8084049,9,4.8683034,2.0897322,1.9889288,2.9810362,1.7647140 
1,156363,57555.0585938,23735,21542.4921875,61461.1210938,2180.5029297,.1319243,.0789468,.1112719,.1229801,.0814314,161552,.0514857,.8675503,.1073533,.4795548,131.6999969,72,1975,0,19,6,11.9599352,-2.9664521,-2.5389807,-2.0255268,-2.1957784,-2.0957327,-2.5079944,156362.9062500,11.9599352,436273.2500000,300645.3750000,193602.2343750,499764.6875000,26777.1796875,12.9860239,12.6136866,13.1218929,12.1735611,10.1953049,2.7907190,2.4183817,1.9782562,2.9265881,-10.4212542,8.7998381,9,4.8805266,2.4183817,1.9782562,2.9265881,1.7646302 
1,177079,63962.7617188,27354.1640625,27566.2421875,69876.4375000,6542.1132813,.1381352,.0873585,.1250040,.1279083,.1773586,188435,.0536292,.9462615,.1332578,.4824170,132.3999939,72,1976,0,19,7,12.0843515,-2.9256625,-2.4377346,-1.9795223,-2.0794096,-2.0564418,-1.7295818,177078.8750000,12.0843506,463044.6562500,313125.2500000,220522.8906250,546301.0625000,36886.3671875,13.0455790,12.6543589,13.2109251,12.3037567,10.5155973,2.5299816,2.1387615,1.7881594,2.6953278,-10.7415466,8.5595007,9,4.8858276,2.1387615,1.7881594,2.6953278,1.5687539 
1,209990,66238.8125000,35051.4062500,35354.6171875,89363.3750000,3701.9936523,.1350449,.0966418,.1422669,.1358312,.1104351,224817,.0705147,1.0138769,.1380970,.4866419,141.8000031,71,1977,0,19,8,12.2548151,-2.6519334,-2.3367436,-2.0021477,-1.9500502,-1.9963421,-2.2033269,209989.8593750,12.2548141,490494.6250000,362693.9062500,248509.0312500,657900.0625000,33521.8867188,13.1031694,12.8013144,13.3968086,12.4232349,10.4199543,2.6832151,2.3813601,2.0032806,2.9768543,-10.6459036,7.0327511,9,4.9544176,2.3813601,2.0032806,2.9768543,1.8348614 
1,263748,90543.4375000,43008.8281250,49255.4687500,109675,4948.8593750,.1728944,.1092851,.1643258,.1457813,.1547985,293714,.0957577,1.1211185,.1626942,.5688595,147.6000061,91,1978,0,19,9,12.4827490,-2.3459346,-2.2137957,-1.7550741,-1.8059040,-1.9256475,-1.8656310,263747.8125000,12.4827490,523692.0937500,393547.1875000,299742.6875000,752325.3750000,31969.6835938,13.1686592,12.8829565,13.5309238,12.6106796,10.3725433,2.7961159,2.5104132,2.2381363,3.1583805,-10.5984926,5.5034094,9,4.9945060,2.5104132,2.2381363,3.1583805,2.1102060 
1,66579,21831.3125000,6465,8655.4375000,27750.5937500,806.0861816,.0766225,.0575251,.0671700,.0832675,.0292367,67409,.0339164,.5774257,.0615482,.4367409,149.2999878,51,1970,0,20,1,11.1061449,-3.3838551,-2.8555341,-2.5688639,-2.7005281,-2.4856975,-3.5323312,66578.9609375,11.1061440,284920.2187500,112385.7343750,128858.6328125,333270.5937500,27571.0566406,12.5599642,11.6296921,12.7167101,11.7664709,10.2245216,2.3354425,1.4051704,1.5419493,2.4921885,-10.4504709,11.4504757,12,5.0059576,1.4051704,1.5419493,2.4921885,.8816227 
1,74432,22681.3007813,7077,11105.5234375,33974.5937500,761.6303711,.0759001,.0602342,.0761036,.0856327,.0284843,81857,.0377203,.6164183,.0692003,.4736392,148.3999939,54,1971,0,20,2,11.2176409,-3.2775562,-2.8095155,-2.5783377,-2.5756593,-2.4576876,-3.5584040,74431.9609375,11.2176409,298831.0625000,117491.4453125,145926.3281250,396747.7187500,26738.6484375,12.6076336,11.6741209,12.8910561,11.8908567,10.1938658,2.4137678,1.4802551,1.6969910,2.6971903,-10.4198151,10.7423744,12,4.9999113,1.4802551,1.6969910,2.6971903,1.0237759 
1,83879,28419.2929688,7455,10857.4882813,37513.7617188,1018.2581177,.0916665,.0645651,.0762007,.0936849,.0335089,89204,.0422377,.6317801,.0698839,.4903138,150.1000061,55,1972,0,20,3,11.3371305,-3.1644421,-2.7400818,-2.3895986,-2.5743842,-2.3678181,-3.3959427,83878.9531250,11.3371296,310029.3437500,115464.9218750,142485.3750000,400424.7812500,30387.6464844,12.6444225,11.6567221,12.9002810,11.8669949,10.3217916,2.3226309,1.3349304,1.5452032,2.5784893,-10.5477409,10.0136938,12,5.0113018,1.3349304,1.5452032,2.5784893,1.0153391 
1,110528,37141.4179688,15221,14515.7148438,47433.3281250,812.9765625,.0943839,.0682369,.0884187,.1017245,.0355644,117361,.0438240,.7679644,.0811965,.5018846,153.3999939,56,1974,0,20,5,11.6130238,-3.1275744,-2.6847692,-2.3603847,-2.4256723,-2.2854877,-3.3364105,110527.9375000,11.6130238,393514.3437500,223060.9687500,164170.2656250,466292.2812500,22859.2871094,12.8828726,12.3152008,13.0525675,12.0086594,10.0371132,2.8457594,2.2780876,1.9715462,3.0154543,-10.2630625,9.7817221,12,5.0330488,2.2780876,1.9715462,3.0154543,1.5759114 
1,130386,44277.8671875,21589,20073.0390625,54008.4648438,910.8710938,.1014912,.0746629,.1046013,.1056703,.0340167,132249,.0450285,.8634844,.0947523,.4906313,160.3999939,49,1975,0,20,6,11.7782545,-3.1004601,-2.5947723,-2.2877836,-2.2575998,-2.2474310,-3.3809030,130385.9218750,11.7782536,436273.1562500,289153.1250000,191900.5468750,511103.3750000,26777.1582031,12.9860239,12.5747118,13.1443272,12.1647329,10.1953049,2.7907190,2.3794069,1.9694281,2.9490223,-10.4212542,9.6128521,12,5.0776707,2.3794069,1.9694281,2.9490223,1.5829501 
1,151040,55241.8867188,25149.0937500,25336.9414063,59591.2656250,1739.1247559,.1193015,.0798840,.1153423,.1099194,.0471482,160661,.0592104,.9440414,.1057029,.5202659,173.6999969,48,1976,0,20,7,11.9252996,-2.8266580,-2.5271797,-2.1261015,-2.1598513,-2.2080083,-3.0544605,151039.9062500,11.9252996,463044.3750000,314820.1875000,219667.4687500,542136.1875000,36886.3828125,13.0455780,12.6597567,13.2032728,12.2998705,10.5155973,2.5299807,2.1441593,1.7842731,2.6876755,-10.7415466,7.9899955,12,5.1573297,2.1441593,1.7842731,2.6876755,1.4097022 
1,178120,62923.0703125,32755.0195313,31112.4453125,70846.7500000,1937.8322754,.1282850,.0896444,.1252988,.1157097,.0578080,188525,.0669299,1.0151243,.1162282,.5243375,183.6999969,46,1977,0,20,8,12.0902128,-2.7041099,-2.4119048,-2.0535009,-2.0770540,-2.1566706,-2.8506289,178119.8750000,12.0902119,490494.4062500,365388.4687500,248306.0156250,612280,33521.8945313,13.1031694,12.8087168,13.3249454,12.4224176,10.4199543,2.6832151,2.3887625,2.0024633,2.9049911,-10.6459036,7.3122106,12,5.2133040,2.3887625,2.0024633,2.9049911,1.6702587 
1,209496,75806.8125000,38313.8984375,43486.7890625,83739,2532.5971680,.1447546,.0990291,.1436248,.1237512,.0792187,225656,.0814855,1.1276655,.1353673,.5578222,195.8999939,52,1978,0,20,9,12.2524595,-2.5073302,-2.3123412,-1.9327151,-1.9405507,-2.0894825,-2.5355430,209495.8437500,12.2524595,523691.7187500,386895.2500000,302780.4062500,676672.4375000,31969.6953125,13.1686583,12.8659096,13.4249430,12.6207628,10.3725433,2.7961149,2.4933662,2.2482195,3.0523996,-10.5984926,6.2867045,12,5.2776043,2.4933662,2.2482195,3.0523996,1.8799162 
1,350074,107138.5000000,99487.6250000,60017.8906250,126258.1875000,6453.5273438,.1491284,.0991783,.1630121,.1308283,.1006191,377281,.0986913,1.5048656,.1544653,.5547092,300.6000977,49,1981,0,20,12,12.7658997,-2.3157587,-2.3108366,-1.9029473,-1.8139305,-2.0338693,-2.2964134,350073.7812500,12.7658997,718431.0625000,1003119.3125000,368180.4687500,965067.6875000,64138.2070313,13.4848251,13.8186255,13.7799540,12.8163280,11.0687952,2.4160299,2.7498302,1.7475328,2.7111588,-11.2947445,5.3627386,12,5.7057808,2.7498302,1.7475328,2.7111588,1.6971043 
1,389056,134088.8125000,97588.8125000,73385.5000000,137942.6875000,9483.1367188,.1810009,.1033207,.1765672,.1316420,.1165751,398643,.1121920,1.6115179,.1683120,.5452588,358.8999023,64,1982,0,20,13,12.8714790,-2.1875434,-2.2699172,-1.7092530,-1.7340537,-2.0276687,-2.1492193,389055.7187500,12.8714781,740818.3125000,944523.1875000,415623.6250000,1047861.9375000,81347.8593750,13.5155106,13.7584352,13.8622627,12.9375353,11.3064899,2.2090206,2.4519453,1.6310453,2.5557728,-11.5324392,4.7853460,12,5.8830435,2.4519453,1.6310453,2.5557728,1.5649888 
1,430764,161938.2500000,99591.0625000,87204.0625000,147847,9234.9140625,.2150727,.1166040,.1863824,.1355166,.1201828,423665,.1132943,1.6855888,.1774430,.5575028,398,53,1983,0,20,14,12.9733152,-2.1777663,-2.1489720,-1.5367792,-1.6799550,-1.9986613,-2.1187418,430763.6875000,12.9733152,752946.5625000,854096.6875000,467877.2500000,1090988.2500000,76840.5937500,13.5317497,13.6577997,13.9025946,13.0559616,11.2494879,2.2822618,2.4083118,1.8064737,2.6531067,-11.4754372,4.7426662,12,5.9864520,2.4083118,1.8064737,2.6531067,1.7238273 
1,452102,175396.8750000,101299.0625000,99106,153265.0625000,10910.2109375,.2260349,.1235576,.1825826,.1347480,.1266326,458109,.1386784,1.8128204,.1751326,.5519844,420.1999512,59,1984,0,20,15,13.0216627,-1.9755975,-2.0910475,-1.4870659,-1.7005525,-2.0043485,-2.0664651,452101.6875000,13.0216627,775972.6250000,819852.7500000,542800.8750000,1137419.6250000,86156.3984375,13.5618725,13.6168804,13.9442730,13.2044983,11.3639193,2.1979532,2.2529612,1.8405790,2.5803537,-11.5898685,3.9029856,12,6.0407307,2.2529612,1.8405790,2.5803537,1.6577436 
1,68978,19667.1250000,6915,9131.9609375,32223.6484375,862.8276367,.0690268,.0590459,.0669551,.1045338,.0312947,70038,.0376815,.5862305,.0617705,.4485391,129.7999878,51,1970,0,21,1,11.1415424,-3.2785854,-2.8294404,-2.6732609,-2.7037332,-2.2582450,-3.4643075,68977.9609375,11.1415424,284920.2500000,117112.2968750,136389.3437500,308260.5937500,27571.0722656,12.5599642,11.6708889,12.6387005,11.8232689,10.2245226,2.3354416,1.4463663,1.5987463,2.4141779,-10.4504719,10.7491226,15,4.8659947,1.4463663,1.5987463,2.4141779,.9170205 
1,74904,21499.2109375,6999,10676.7148438,36853.0390625,1119.8044434,.0719444,.0586083,.0727420,.1045596,.0418796,79945,.0397845,.6179269,.0684441,.4758887,131.8999939,53,1971,0,21,2,11.2239628,-3.2242777,-2.8368785,-2.6318624,-2.6208365,-2.2579980,-3.1729565,74903.9609375,11.2239618,298831.0937500,119419.9062500,146775.1406250,352459.6250000,26738.6601563,12.6076336,11.6904011,12.7726917,11.8966570,10.1938658,2.4137678,1.4965353,1.7027912,2.5788260,-10.4198151,10.3959665,15,4.8820440,1.4965353,1.7027912,2.5788260,1.0300968 
1,83829,29515.1093750,7211,12842.0468750,37114.2070313,967.5820313,.0952010,.0621171,.0818839,.1061753,.0318413,92801,.0443311,.6487236,.0745651,.5005618,138.8000031,53,1972,0,21,3,11.3365345,-3.1160681,-2.7787347,-2.3517647,-2.5024529,-2.2426639,-3.4469910,83828.9531250,11.3365335,310029.3437500,116087.2734375,156832.3593750,349555.9375000,30387.6386719,12.6444225,11.6620979,12.7644186,11.9629326,10.3217916,2.3226309,1.3403063,1.6411409,2.4426270,-10.5477409,9.7098808,15,4.9330341,1.3403063,1.6411409,2.4426270,1.0147431 
1,98148,35620.4414063,8694,14398.8945313,42878.1914063,1617.3427734,.1069715,.0706849,.0876235,.1120783,.0563230,107015,.0502447,.6896333,.0833594,.5003440,148.6999969,50,1973,0,21,4,11.4942322,-2.9908507,-2.6495233,-2.2351928,-2.4347057,-2.1885574,-2.8766525,98147.9453125,11.4942312,332990,122996.5468750,164326.7968750,382573.5000000,28715.5019531,12.7158680,11.7199116,12.8546762,12.0096121,10.2651920,2.4506760,1.4547195,1.7444201,2.5894842,-10.4911413,8.9451876,15,5.0019308,1.4547195,1.7444201,2.5894842,1.2290394 
1,118449,43486.1835938,14032,16619,48925.9843750,2037.8793945,.1105073,.0722149,.0924908,.1171167,.0891489,132384,.0550465,.7865716,.0919934,.5288974,159.1000061,50,1974,0,21,5,11.6822376,-2.8995771,-2.6281090,-2.2026737,-2.3806462,-2.1445844,-2.4174476,118448.9296875,11.6822376,393514.0937500,194308.9218750,179682.7500000,417754.1562500,22859.2832031,12.8828726,12.1772041,12.9426479,12.0989485,10.0371122,2.8457603,2.1400919,2.0618362,2.9055357,-10.2630615,8.4075480,15,5.0695330,2.1400919,2.0618362,2.9055357,1.6451252 
1,133161,47854.6250000,22959,19112.0507813,50429.5664063,1669.1091309,.1096896,.0745609,.0960478,.1129516,.0623333,133922,.0524623,.8737345,.0916061,.4953613,161.6000061,51,1975,0,21,6,11.7993145,-2.9476604,-2.5961392,-2.2101009,-2.3429098,-2.1807961,-2.7752600,133160.9218750,11.7993135,436273.1562500,307922.8750000,198984.8750000,446470.6875000,26777.1777344,12.9860239,12.6376047,13.0091286,12.2009840,10.1953049,2.7907190,2.4422998,2.0056791,2.8138237,-10.4212542,8.6887016,15,5.0851242,2.4422998,2.0056791,2.8138237,1.6040090 
1,145062,51520.5781250,24750.8593750,20983.6601563,57690.2070313,2074.8806152,.1112649,.0764871,.0941836,.1121953,.0562506,152613,.0569768,.9492816,.0890087,.5103424,166.6999969,50,1976,0,21,7,11.8849163,-2.8651111,-2.5706336,-2.1958416,-2.3625095,-2.1875145,-2.8779380,145061.9218750,11.8849163,463044.4062500,323595.3750000,222795.3437500,514194.7187500,36886.3554688,13.0455780,12.6872492,13.1503572,12.3140087,10.5155973,2.5299807,2.1716518,1.7984114,2.6347599,-10.7415466,8.2088614,15,5.1161958,2.1716518,1.7984114,2.6347599,1.3693195 
1,170711,55220.4531250,30691.8593750,23736.7109375,72859.9375000,1947.5170898,.1125811,.0845317,.0964261,.1135931,.0580968,179114,.0614905,1.0128946,.0913519,.5182962,169.3000031,47,1977,0,21,8,12.0477276,-2.7888734,-2.4706290,-2.1840811,-2.3389781,-2.1751325,-2.8456440,170710.9062500,12.0477266,490494.7500000,363081.2187500,246164.7187500,641411.6250000,33521.9101563,13.1031694,12.8023815,13.3714266,12.4137564,10.4199543,2.6832151,2.3824272,1.9938021,2.9514723,-10.6459036,7.7778149,15,5.1316723,2.3824272,1.9938021,2.9514723,1.6277728 
1,199775,66857.5625000,37049.5390625,28326.1523438,82841,2528.2241211,.1276658,.0958785,.1025084,.1205532,.0790819,202058,.0690269,1.0936136,.0994228,.5467232,180.6999969,53,1978,0,21,9,12.2049475,-2.6732583,-2.3446732,-2.0583396,-2.2778101,-2.1156640,-2.5372713,199774.8906250,12.2049465,523692.2187500,386421.5937500,276329.9687500,687173.7500000,31969.6972656,13.1686592,12.8646841,13.4403429,12.5293512,10.3725433,2.7961159,2.4921408,2.1568079,3.0677996,-10.5984926,7.1463099,15,5.1968382,2.4921408,2.1568079,3.0677996,1.8324032 
1,276797,90562.7500000,63735.8984375,34532.4609375,105580,3334.7309570,.1548876,.1128334,.1214979,.1562746,.0883945,292481,.0927493,1.1949196,.1171558,.5542763,216.8000031,56,1979,0,21,10,12.5310392,-2.3778551,-2.1818426,-1.8650559,-2.1078579,-1.8561405,-2.4259460,276796.8750000,12.5310392,584700,564867.1250000,284222.6250000,675605.5625000,37725.5625000,13.2788544,13.2443457,13.4233646,12.5575132,10.5380936,2.7407608,2.7062521,2.0194197,2.8852711,-10.7640429,5.6541948,15,5.3789753,2.7062521,2.0194197,2.8852711,1.9929465 
1,381478,115689.5000000,114276.6875000,44377.1601563,131003,4287.1875000,.1769335,.1306291,.1356872,.1664764,.0871485,403295,.1126398,1.3537006,.1292034,.5177659,258.3999023,50,1980,0,21,11,12.8518085,-2.1835599,-2.0353930,-1.7319812,-1.9974033,-1.7929019,-2.4401412,381477.8125000,12.8518076,653858.5625000,874817.8750000,327054.9375000,786916.5000000,49194.0195313,13.3906460,13.6817713,13.5758772,12.6978836,10.8035269,2.5871191,2.8782444,1.8943567,2.7723503,-11.0294762,4.7679338,15,5.5545084,2.8782444,1.8943567,2.7723503,2.0482811 
1,506969,159583.5000000,155403.6250000,65457.3359375,164900.4375000,8711.1054688,.2221279,.1533833,.1860401,.1854248,.1358177,557341,.1541536,1.4867601,.1793783,.5800486,278.6000977,45,1981,0,21,12,13.1362047,-1.8698055,-1.8748152,-1.5045022,-1.6817930,-1.6851058,-1.9964417,506968.7187500,13.1362047,718430.8125000,1013171.6250000,351845.3125000,889311.6250000,64138.2148438,13.4848251,13.8285961,13.6982031,12.7709465,11.0687952,2.4160299,2.7598009,1.7021513,2.6294079,-11.2947445,3.4961724,15,5.6297774,2.7598009,1.7021513,2.6294079,2.0674095 
1,633388,205910.5000000,173514.1250000,104385.9375000,210902.2500000,14890.6523438,.2779499,.1864786,.2580994,.2212495,.1830491,649403,.1864610,1.5976238,.2479742,.5560241,316.5000000,52,1982,0,21,13,13.3588381,-1.6795330,-1.6794387,-1.2803143,-1.3544104,-1.5084645,-1.6980009,633387.6250000,13.3588381,740818.6875000,930477.3125000,404440.7812500,953232.8125000,81347.8671875,13.5155115,13.7434530,13.7676144,12.9102602,11.3064899,2.2090216,2.4369631,1.6037703,2.4611244,-11.5324392,2.8208311,15,5.7573232,2.4369631,1.6037703,2.4611244,2.0523486 
1,804388,284582.2500000,204732.0625000,131262.0625000,248504,16720.1640625,.3779582,.2403873,.2922577,.2677080,.2175955,853715,.2468466,1.6609259,.2824382,.5377905,334.8999023,60,1983,0,21,14,13.5978374,-1.3989884,-1.4255038,-.9729717,-1.2301192,-1.3178585,-1.5251176,804387.5000000,13.5978365,752946.3750000,851675.8125000,449131.1875000,928265.1250000,76840.5937500,13.5317497,13.6549616,13.7410727,13.0150700,11.2494879,2.2822618,2.4054737,1.7655821,2.4915848,-11.4754372,1.9571685,15,5.8138317,2.4054737,1.7655821,2.4915848,2.3483487 
1,1009501,375188.3125000,246154.1250000,162989.8125000,305002.9375000,22323.4570313,.4835070,.3003798,.3227863,.3250325,.2591038,1124178,.3040131,1.7610149,.3146895,.5257755,347.1999512,66,1984,0,21,15,13.8249664,-1.1906846,-1.2027078,-.7266894,-1.1307647,-1.1238302,-1.3505263,1009500.4375000,13.8249664,775972.8125000,819476.4375000,504946.4375000,938376.8125000,86156.4140625,13.5618725,13.6164207,13.7519064,13.1322079,11.3639193,2.1979532,2.2525015,1.7682886,2.3879871,-11.5898685,1.4177297,15,5.8499008,2.2525015,1.7682886,2.3879871,2.4610470 
